Text-ID	Sentence-ID	Text
TR_219	19	For this reason, the 2019 and 2020 periods, which belonged to the late Galatasaray president Mustafa Cengiz, were put to a vote of release separately. The meeting was held on October 15, 2021 for the 2019 calendar and on October 16, 2021 for the 2020 calendar.
TR_219	20	Mustafa Cengiz's administration was not discharged administratively at the meeting on October 15.
TR_219	21	Interior Ministry inspectors drew attention to an important point at this meeting.
TR_219	22	THERE'S A MISTAKE IN THE LIST OF MEMBERS.
TR_219	23	At the Ordinary Financial General Assembly, which took place in October 2021 but covered the periods 2019 and 2020, it was learned that the 'list of attendance' was incorrect.
TR_219	24	The reason is as follows; delegates who are new members of Galatasaray Club also attended the meeting where the 2019-20 periods were evaluated and the release vote was held. On October 15, 2021, new members of the club in 2020 and 2021 attended the meeting and voted in the release vote.
TR_219	25	It is also stated that the participation of the names of new members in 202021 in the vote, which was delayed due to the pandemic and held for 2019, is against the procedure.
TR_219	26	class='medyanet-inline-adv'>BUDGET VOTED WITHOUT READING.
TR_219	27	The other point under scrutiny and deemed erroneous belongs to the meeting on March 26, 2022.
TR_219	28	Here we have information that a major mistake was made in the budget vote.
TR_219	29	The reason is that the budget prepared by its president Burak Elmas and his administration for the 2022 period is voted without being read.
TR_219	30	The budget is rejected by members even before it is read.
TR_219	31	Now all eyes are on the decision of the Associations Desk.
TR_219	32	If it is announced that irregularities were detected in the meetings, all decisions will be canceled. The April 30th elective general assembly will also be canceled.
TR_222	1	World Bank raises growth forecast for Turkey
TR_222	2	Economist Franziska Ohnsorge said that Turkey performed better than expected last year and that they expect 3 percent growth for 2020.
TR_222	3	The sudden revival of the Turkish economy when a contraction was expected has also stunned the economists of the World Bank.
TR_222	4	"Economist Franziska Ohnsorge, who also prepared the ""World Bank Global Economic Outlook"" report, answered the questions of the AA correspondent."
TR_222	5	The economy has been revitalized, Turkey has surprised us.
TR_222	6	"Ohnsorge stated that Turkey performed better than expected last year and said, ""Turkey's growth last year was higher than expected."
TR_222	7	We were expecting a negative growth for 2019.
TR_222	8	But the result was more of a stagnation, a growth rate of zero percent.
TR_222	9	We were expecting a tightening of policy.
TR_222	10	But this did not happen.
TR_222	11	The economy was revitalized.
TR_222	12	"Turkey surprised us in 2019 on the upside."" 3 percent growth expectation in 2020."
TR_222	13	"Ohnsorge reminded that a contraction of 1 percent was previously expected for Turkey in 2019, but this was revised to zero percent growth in the latest report, ""We expect the Turkish economy to increase its growth again. In 2020, we expect a cyclical growth of 3.0 percent."""
TR_222	14	"World Bank Economist Ohnsorge said, ""This forecast is largely based on reduced policy uncertainty."
TR_222	15	Global trade is improving.
TR_222	16	Turkey benefits from global trade.
TR_222	17	"Turkey is open to world trade and is benefiting from the improvement in global trade."""
TR_222	18	We expect economic growth to increase in Turkey.
TR_222	19	"""We expect economic growth in Turkey to increase gradually."
TR_222	20	This is based on some strong assumptions.
TR_222	21	For example, so that financial markets are not depressed again.
TR_222	22	For this to happen, global conditions need to be favorable.
TR_222	23	But this also requires making the right policy decisions at the local level in Turkey.
TR_222	24	"This growth forecast is based on the assumption that financial markets remain stable."""
TR_222	25	"Global economy forecasts. Underlining that 2019 was a very difficult year for the global economy, Ohnsorge said, ""We see some stabilization in the global economy."
TR_222	26	We also observe that global trade tensions have eased somewhat.
TR_222	27	We expect global economic growth to increase from 2.4 percent in 2019 to 2.5 percent in 2020.
TR_222	28	"But this is a very fragile growth,"" he warned."
TR_222	29	"Pointing out that there are major risks to the global economy in 2020, Ohnsorge said, ""These risks include geopolitical risks and the possibility of disruptions in financial markets on a global basis or in emerging markets."""
TR_222	30	At the very least, it could lead to higher oil prices.
TR_222	31	"""Another shock could be an increase in trade tensions."
TR_222	32	There were geopolitical risks even before the recent events.
TR_222	33	For example, the targeting of oil installations in Saudi Arabia.
TR_222	34	If these risks increase, they could affect the global growth outlook.
TR_222	35	At the very least, it could lead to higher oil prices.
TR_222	36	"This affects oil importing countries all over the world."""
TR_222	37	Global monetary policies.
TR_222	38	"Ohnsorge also commented on global monetary policies and said, ""Our basic scenario is that global interest rates will be very, very low in the next 2-3 years."
TR_222	39	We expect monetary policy in the US and Europe to be very expansionary.
TR_222	40	"This will support growth."""
TR_224	1	Central Bank announced!
TR_224	2	Real sector confidence index declined to 98.3 According to the statement released by the Central Bank, real sector confidence index (RCCI) decreased by 4.2 points mom to 98.3 in July.
TR_224	3	"In the statement made by the Central Bank, ""When the diffusion indices of the survey questions that make up the index are analyzed, evaluations regarding the production volume in the next three months and the total amount of employment in the next three months affected the index in an upward direction, while evaluations regarding the total amount of orders in the last three months, the current total amount of orders, the amount of export orders in the next three months, the current stock of finished goods, fixed capital investment expenditure and the general outlook affected the index in a downward direction."""
TR_224	4	The Central Bank made the following assessment in its statement.
TR_224	5	"""When the diffusion indices of the survey questions that make up the index are analyzed, while the evaluations regarding the production volume in the next three months and the total employment amount in the next three months affected the index in the direction of increase, the total order amount in the last three months, the current total order amount, the export order amount in the next three months, the current stock of finished goods, the fixed capital investment expenditure and the evaluations regarding the general outlook affected the index in the direction of decrease."""
TR_224	6	"""In the evaluations for the last three months, it was observed that the course in favor of those reporting an increase in production volume weakened compared to the previous month, the course in favor of those reporting an increase in export orders turned in favor of those reporting a decrease, and the course in favor of those reporting a decrease in domestic market orders strengthened."""
